ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
67746,"Kathleen Genevieve ""Katie"" Ledecky",F,19.0,183.0,73.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Gold
67759,Pavel Serafimovich Lednyov,M,29.0,184.0,80.0,Soviet Union,URS,1972 Summer,1972,Summer,Munich,Modern Pentathlon,Modern Pentathlon Men's Team,Gold
67759,Pavel Serafimovich Lednyov,M,37.0,184.0,80.0,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Modern Pentathlon,Modern Pentathlon Men's Team,Gold
67764,Tatyana Mikhaylovna Ledovskaya,F,22.0,171.0,60.0,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's 4 x 400 metres Relay,Gold
67772,Andr Leducq,M,20.0,,,France,FRA,1924 Summer,1924,Summer,Paris,Cycling,"Cycling Men's Road Race, Team",Gold
67804,Lee Chang-Hwan,M,26.0,178.0,78.0,South Korea,KOR,2008 Summer,2008,Summer,Beijing,Archery,Archery Men's Team,Gold
67830,Lee Dae-Ho,M,26.0,192.0,120.0,South Korea,KOR,2008 Summer,2008,Summer,Beijing,Baseball,Baseball Men's Baseball,Gold
67839,David Cameron Lee,M,26.0,203.0,105.0,United States,USA,2008 Summer,2008,Summer,Beijing,Volleyball,Volleyball Men's Volleyball,Gold
67854,Lee Eun-Cheol,M,25.0,178.0,65.0,South Korea,KOR,1992 Summer,1992,Summer,Barcelona,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",Gold
67855,Lee Eun-Gyeong,F,20.0,,,South Korea,KOR,1992 Summer,1992,Summer,Barcelona,Archery,Archery Women's Team,Gold
67883,Lee Gi-Sun,F,22.0,169.0,63.0,South Korea,KOR,1988 Summer,1988,Summer,Seoul,Handball,Handball Women's Handball,Gold
67896,Lee Gyeong-Geun,M,25.0,168.0,65.0,South Korea,KOR,1988 Summer,1988,Summer,Seoul,Judo,Judo Men's Half-Lightweight,Gold
67915,Lee Han-Seop,M,22.0,177.0,70.0,South Korea,KOR,1988 Summer,1988,Summer,Seoul,Archery,Archery Men's Team,Gold
67926,Lee Ho-Seok,M,19.0,168.0,60.0,South Korea,KOR,2006 Winter,2006,Winter,Torino,Short Track Speed Skating,"Short Track Speed Skating Men's 5,000 metres Relay",Gold
67928,Lee Ho-Yeon,F,21.0,,,South Korea,KOR,1992 Summer,1992,Summer,Barcelona,Handball,Handball Women's Handball,Gold
67958,Lee Hyo-Jeong,F,27.0,181.0,74.0,South Korea-1,KOR,2008 Summer,2008,Summer,Beijing,Badminton,Badminton Mixed Doubles,Gold
68002,Lee Jeong-Su,M,20.0,173.0,60.0,South Korea,KOR,2010 Winter,2010,Winter,Vancouver,Short Track Speed Skating,"Short Track Speed Skating Men's 1,000 metres",Gold
68002,Lee Jeong-Su,M,20.0,173.0,60.0,South Korea,KOR,2010 Winter,2010,Winter,Vancouver,Short Track Speed Skating,"Short Track Speed Skating Men's 1,500 metres",Gold
68016,Lee Jin-Yeong,M,28.0,185.0,90.0,South Korea,KOR,2008 Summer,2008,Summer,Beijing,Baseball,Baseball Men's Baseball,Gold
68027,Lee Jong-Uk,M,28.0,176.0,77.0,South Korea,KOR,2008 Summer,2008,Summer,Beijing,Baseball,Baseball Men's Baseball,Gold
68032,Lee Jun-Ho,M,26.0,171.0,65.0,South Korea,KOR,1992 Winter,1992,Winter,Albertville,Short Track Speed Skating,"Short Track Speed Skating Men's 5,000 metres Relay",Gold
68048,Lee Lai Shan,F,25.0,170.0,59.0,Hong Kong,HKG,1996 Summer,1996,Summer,Atlanta,Sailing,Sailing Women's Windsurfer,Gold
68060,Lee Mi-Yeong,F,23.0,,,South Korea,KOR,1992 Summer,1992,Summer,Barcelona,Handball,Handball Women's Handball,Gold
68080,Norvel Lafollette Ray Lee,M,27.0,,,United States,USA,1952 Summer,1952,Summer,Helsinki,Boxing,Boxing Men's Light-Heavyweight,Gold
68091,"Samuel ""Sammy"" Lee",M,27.0,,,United States,USA,1948 Summer,1948,Summer,London,Diving,Diving Men's Platform,Gold
68091,"Samuel ""Sammy"" Lee",M,31.0,,,United States,USA,1952 Summer,1952,Summer,Helsinki,Diving,Diving Men's Platform,Gold
68103,Lee Sang-Hwa,F,20.0,165.0,62.0,South Korea,KOR,2010 Winter,2010,Winter,Vancouver,Speed Skating,Speed Skating Women's 500 metres,Gold
68103,Lee Sang-Hwa,F,24.0,165.0,62.0,South Korea,KOR,2014 Winter,2014,Winter,Sochi,Speed Skating,Speed Skating Women's 500 metres,Gold
68122,Lee Seon-Hui,F,21.0,170.0,63.0,South Korea,KOR,2000 Summer,2000,Summer,Sydney,Taekwondo,Taekwondo Women's Welterweight,Gold
68132,Lee Seong-Jin,F,19.0,164.0,65.0,South Korea,KOR,2004 Summer,2004,Summer,Athina,Archery,Archery Women's Team,Gold
68132,Lee Seong-Jin,F,27.0,164.0,65.0,South Korea,KOR,2012 Summer,2012,Summer,London,Archery,Archery Women's Team,Gold
68140,Lee Seung-Hun,M,21.0,178.0,70.0,South Korea,KOR,2010 Winter,2010,Winter,Vancouver,Speed Skating,"Speed Skating Men's 10,000 metres",Gold
68147,Lee Seung-Yeop,M,31.0,183.0,92.0,South Korea,KOR,2008 Summer,2008,Summer,Beijing,Baseball,Baseball Men's Baseball,Gold
68149,Lee Seung-Yun,M,21.0,174.0,80.0,South Korea,KOR,2016 Summer,2016,Summer,Rio de Janeiro,Archery,Archery Men's Team,Gold
68174,Lee Taek-Geun,M,28.0,182.0,83.0,South Korea,KOR,2008 Summer,2008,Summer,Beijing,Baseball,Baseball Men's Baseball,Gold
68189,"Willis Augustus Lee, Jr.",M,31.0,179.0,,United States,USA,1920 Summer,1920,Summer,Antwerpen,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres, Team",Gold
68189,"Willis Augustus Lee, Jr.",M,31.0,179.0,,United States,USA,1920 Summer,1920,Summer,Antwerpen,Shooting,"Shooting Men's Military Rifle, Prone, 300 metres, Team",Gold
68189,"Willis Augustus Lee, Jr.",M,31.0,179.0,,United States,USA,1920 Summer,1920,Summer,Antwerpen,Shooting,"Shooting Men's Military Rifle, Prone, 600 metres, Team",Gold
68189,"Willis Augustus Lee, Jr.",M,31.0,179.0,,United States,USA,1920 Summer,1920,Summer,Antwerpen,Shooting,"Shooting Men's Military Rifle, 300 metres and 600 metres, Prone, Team",Gold
68189,"Willis Augustus Lee, Jr.",M,31.0,179.0,,United States,USA,1920 Summer,1920,Summer,Antwerpen,Shooting,"Shooting Men's Small Bore-Rifle, Standing, 50 metres, Team",Gold
68190,Lee Won-Hui,M,23.0,172.0,73.0,South Korea,KOR,2004 Summer,2004,Summer,Athina,Judo,Judo Men's Lightweight,Gold
68209,Lee Yong-Dae,M,19.0,180.0,74.0,South Korea-1,KOR,2008 Summer,2008,Summer,Beijing,Badminton,Badminton Mixed Doubles,Gold
68211,Lee Yong-Gyu,M,22.0,175.0,70.0,South Korea,KOR,2008 Summer,2008,Summer,Beijing,Baseball,Baseball Men's Baseball,Gold
68224,Kerrin Anne Lee-Gartner,F,25.0,171.0,63.0,Canada,CAN,1992 Winter,1992,Winter,Albertville,Alpine Skiing,Alpine Skiing Women's Downhill,Gold
68226,Faith Yvonne Leech (-Touhy),F,15.0,178.0,,Australia,AUS,1956 Summer,1956,Summer,Melbourne,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold
68241,"Bernardus Petrus ""Bernard"" Leene",M,25.0,180.0,,Netherlands,NED,1928 Summer,1928,Summer,Amsterdam,Cycling,"Cycling Men's Tandem Sprint, 2,000 metres",Gold
68244,Marrit Leenstra,F,24.0,170.0,59.0,Netherlands,NED,2014 Winter,2014,Winter,Sochi,Speed Skating,Speed Skating Women's Team Pursuit (6 laps),Gold
68265,Hubert Jean Daniel Lefbvre,M,21.0,,,Union des Socits Franais de Sports Athletiques,FRA,1900 Summer,1900,Summer,Paris,Rugby,Rugby Men's Rugby,Gold
68271,Clment Lefert,M,24.0,185.0,73.0,France,FRA,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Gold
68321,Waldemar Legie,M,25.0,180.0,85.0,Poland,POL,1988 Summer,1988,Summer,Seoul,Judo,Judo Men's Half-Middleweight,Gold
68321,Waldemar Legie,M,28.0,180.0,85.0,Poland,POL,1992 Summer,1992,Summer,Barcelona,Judo,Judo Men's Middleweight,Gold
68324,Aleksandr Gennadyevich Legkov,M,30.0,177.0,65.0,Russia,RUS,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,Gold
68360,Bernhard Lehmann,M,27.0,185.0,91.0,East Germany-1,GDR,1976 Winter,1976,Winter,Innsbruck,Bobsleigh,Bobsleigh Men's Four,Gold
68369,Helma Lehmann (Mhren-),F,23.0,183.0,75.0,East Germany,GDR,1976 Summer,1976,Summer,Montreal,Rowing,Rowing Women's Coxed Eights,Gold
68371,Jens Lehmann,M,24.0,188.0,82.0,Germany,GER,1992 Summer,1992,Summer,Barcelona,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Gold
68371,Jens Lehmann,M,32.0,188.0,82.0,Germany,GER,2000 Summer,2000,Summer,Sydney,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Gold
68379,Sonja Lehmann (-Dittbrenner),F,24.0,172.0,65.0,Germany,GER,2004 Summer,2004,Summer,Athina,Hockey,Hockey Women's Hockey,Gold
68388,Unni Lehn,F,23.0,163.0,59.0,Norway,NOR,2000 Summer,2000,Summer,Sydney,Football,Football Women's Football,Gold
68416,Lauri Aleksanteri Lehtinen,M,23.0,174.0,64.0,Finland,FIN,1932 Summer,1932,Summer,Los Angeles,Athletics,"Athletics Men's 5,000 metres",Gold
68431,Eero Reino Lehtonen,M,22.0,184.0,78.0,Finland,FIN,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's Pentathlon,Gold
68431,Eero Reino Lehtonen,M,26.0,184.0,78.0,Finland,FIN,1924 Summer,1924,Summer,Paris,Athletics,Athletics Men's Pentathlon,Gold
68438,Kysti Eemil Lehtonen,M,25.0,166.0,70.5,Finland,FIN,1956 Summer,1956,Summer,Melbourne,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",Gold
68450,Lei Sheng,M,28.0,193.0,77.0,China,CHN,2012 Summer,2012,Summer,London,Fencing,"Fencing Men's Foil, Individual",Gold
68484,Arthur Francis Leighton,M,31.0,,,Great Britain,GBR,1920 Summer,1920,Summer,Antwerpen,Hockey,Hockey Men's Hockey,Gold
68501,Eino Aukusti Leino,M,29.0,174.0,71.0,Finland,FIN,1920 Summer,1920,Summer,Antwerpen,Wrestling,"Wrestling Men's Middleweight, Freestyle",Gold
68551,Patric-Fritz Leitner,M,24.0,189.0,88.0,Germany-2,GER,2002 Winter,2002,Winter,Salt Lake City,Luge,Luge Mixed (Men)'s Doubles,Gold
68613,Richard Alexander Leman,M,29.0,179.0,75.0,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Hockey,Hockey Men's Hockey,Gold
68630,Vyacheslav Ivanovich Lemeshev,M,20.0,178.0,74.0,Soviet Union,URS,1972 Summer,1972,Summer,Munich,Boxing,Boxing Men's Middleweight,Gold
68634,Dezs Lemhnyi (Kollmann),M,34.0,,,Hungary,HUN,1952 Summer,1952,Summer,Helsinki,Water Polo,Water Polo Men's Water Polo,Gold
68638,Mario Lemieux,M,36.0,192.0,102.0,Canada,CAN,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
68647,Eric Otto Valdemar Lemming,M,26.0,190.0,88.0,Sweden,SWE,1906 Summer,1906,Summer,Athina,Athletics,"Athletics Men's Javelin Throw, Freestyle",Gold
68647,Eric Otto Valdemar Lemming,M,28.0,190.0,88.0,Sweden,SWE,1908 Summer,1908,Summer,London,Athletics,Athletics Men's Javelin Throw,Gold
68647,Eric Otto Valdemar Lemming,M,28.0,190.0,88.0,Sweden,SWE,1908 Summer,1908,Summer,London,Athletics,"Athletics Men's Javelin Throw, Freestyle",Gold
68647,Eric Otto Valdemar Lemming,M,32.0,190.0,88.0,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Athletics,Athletics Men's Javelin Throw,Gold
68658,Mathieu Lemoine,M,32.0,176.0,70.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Gold
68659,Ren Alphonse Lemoine,M,26.0,,,France,FRA,1932 Summer,1932,Summer,Los Angeles,Fencing,"Fencing Men's Foil, Team",Gold
68671,Jean-Claude Lemoult,M,23.0,168.0,61.0,France,FRA,1984 Summer,1984,Summer,Los Angeles,Football,Football Men's Football,Gold
68685,Juan Carlos Lemus Garca,M,27.0,159.0,71.0,Cuba,CUB,1992 Summer,1992,Summer,Barcelona,Boxing,Boxing Men's Light-Middleweight,Gold
68705,Suzanne Rachel Flore Lenglen,F,20.0,,,France,FRA,1920 Summer,1920,Summer,Antwerpen,Tennis,Tennis Women's Singles,Gold
68705,Suzanne Rachel Flore Lenglen,F,20.0,,,France-3,FRA,1920 Summer,1920,Summer,Antwerpen,Tennis,Tennis Mixed Doubles,Gold
68706,Olivier Serge Lenglet,M,28.0,182.0,70.0,France,FRA,1988 Summer,1988,Summer,Seoul,Fencing,"Fencing Men's epee, Team",Gold
68714,Julius Lenhart,M,28.0,168.0,,Austria,AUT,1904 Summer,1904,Summer,St. Louis,Gymnastics,Gymnastics Men's Individual All-Around,Gold
68714,Julius Lenhart,M,28.0,168.0,,"Philadelphia Turngemeinde, Philadelphia",AUT,1904 Summer,1904,Summer,St. Louis,Gymnastics,Gymnastics Men's Team All-Around,Gold
68717,Hans Lenk,M,25.0,177.0,80.0,Germany,GER,1960 Summer,1960,Summer,Roma,Rowing,Rowing Men's Coxed Eights,Gold
68741,"Lisbeth Constance ""Libby"" Lenton-Trickett",F,19.0,167.0,60.0,Australia,AUS,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold
68741,"Lisbeth Constance ""Libby"" Lenton-Trickett",F,23.0,167.0,60.0,Australia,AUS,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 100 metres Butterfly,Gold
68741,"Lisbeth Constance ""Libby"" Lenton-Trickett",F,23.0,167.0,60.0,Australia,AUS,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
68741,"Lisbeth Constance ""Libby"" Lenton-Trickett",F,27.0,167.0,60.0,Australia,AUS,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold
68753,Mark Edward Lenzi,M,24.0,165.0,66.0,United States,USA,1992 Summer,1992,Summer,Barcelona,Diving,Diving Men's Springboard,Gold
68766,Fernando Lon Boissier,M,30.0,180.0,72.0,Spain,ESP,1996 Summer,1996,Summer,Atlanta,Sailing,Sailing Mixed Multihull,Gold
68784,Edgar Welch Leonard,M,23.0,,,United States-1,USA,1904 Summer,1904,Summer,St. Louis,Tennis,Tennis Men's Doubles,Gold
68788,"Ray Charles ""Sugar Ray"" Leonard",M,20.0,178.0,62.0,United States,USA,1976 Summer,1976,Summer,Montreal,Boxing,Boxing Men's Light-Welterweight,Gold
68804,Carolin Leonhardt,F,19.0,175.0,64.0,Germany,GER,2004 Summer,2004,Summer,Athina,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",Gold
68812,Dmytro Maksymovych Leonkin,M,23.0,,,Soviet Union,URS,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Team All-Around,Gold
68826,Galina Aleksandrovna Leontyeva (Yelnitskaya-),F,26.0,170.0,74.0,Soviet Union,URS,1968 Summer,1968,Summer,Mexico City,Volleyball,Volleyball Women's Volleyball,Gold
68826,Galina Aleksandrovna Leontyeva (Yelnitskaya-),F,30.0,170.0,74.0,Soviet Union,URS,1972 Summer,1972,Summer,Munich,Volleyball,Volleyball Women's Volleyball,Gold
68837,Henri Louis Lucien Lepage,M,40.0,,,France,FRA,1948 Summer,1948,Summer,London,Fencing,"Fencing Men's epee, Team",Gold
68844,Amy Elizabeth LePeilbet,F,30.0,170.0,65.0,United States,USA,2012 Summer,2012,Summer,London,Football,Football Women's Football,Gold
68853,Dmitry Mikhaylovich Lepikov,M,20.0,,,Unified Team,EUN,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold
68878,Pnlope Leprvost,F,36.0,175.0,55.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Jumping, Team",Gold
68889,Tommaso Lequio di Assaba,M,26.0,,,Italy,ITA,1920 Summer,1920,Summer,Antwerpen,Equestrianism,"Equestrianism Men's Jumping, Individual",Gold
68913,Livin Lerno,M,20.0,,,Belgium,BEL,1948 Summer,1948,Summer,London,Cycling,"Cycling Men's Road Race, Team",Gold
68921,Sydney Rae Leroux (-Dwyer),F,22.0,170.0,66.0,United States,USA,2012 Summer,2012,Summer,London,Football,Football Women's Football,Gold
68934,Mario Lertora,M,26.0,165.0,,Italy,ITA,1924 Summer,1924,Summer,Paris,Gymnastics,Gymnastics Men's Team All-Around,Gold
68934,Mario Lertora,M,34.0,165.0,,Italy,ITA,1932 Summer,1932,Summer,Los Angeles,Gymnastics,Gymnastics Men's Team All-Around,Gold
68946,Franois Xavier Edmond Marie Lesage,M,46.0,,,France,FRA,1932 Summer,1932,Summer,Los Angeles,Equestrianism,"Equestrianism Men's Dressage, Individual",Gold
68946,Franois Xavier Edmond Marie Lesage,M,46.0,,,France,FRA,1932 Summer,1932,Summer,Los Angeles,Equestrianism,"Equestrianism Men's Dressage, Team",Gold
68947,Andr Paul Henri Nol Lesauvage,M,37.0,,,L'Aile VI,FRA,1928 Summer,1928,Summer,Amsterdam,Sailing,Sailing Mixed 8 metres,Gold
68966,Jean Lesieur,M,,,,L'Aile VI,FRA,1928 Summer,1928,Summer,Amsterdam,Sailing,Sailing Mixed 8 metres,Gold
68985,Lisa Deshawn Leslie (-Lockwood),F,24.0,196.0,77.0,United States,USA,1996 Summer,1996,Summer,Atlanta,Basketball,Basketball Women's Basketball,Gold
68985,Lisa Deshawn Leslie (-Lockwood),F,28.0,196.0,77.0,United States,USA,2000 Summer,2000,Summer,Sydney,Basketball,Basketball Women's Basketball,Gold
68985,Lisa Deshawn Leslie (-Lockwood),F,32.0,196.0,77.0,United States,USA,2004 Summer,2004,Summer,Athina,Basketball,Basketball Women's Basketball,Gold
68985,Lisa Deshawn Leslie (-Lockwood),F,36.0,196.0,77.0,United States,USA,2008 Summer,2008,Summer,Beijing,Basketball,Basketball Women's Basketball,Gold
68993,Petar Lesov,M,19.0,168.0,50.0,Bulgaria,BUL,1980 Summer,1980,Summer,Moskva,Boxing,Boxing Men's Flyweight,Gold
69008,Edward John Lessimore,M,31.0,,,Great Britain,GBR,1912 Summer,1912,Summer,Stockholm,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres, Team",Gold
69012,Klas Ivar Vilhelm Lestander,M,28.0,,,Sweden,SWE,1960 Winter,1960,Winter,Squaw Valley,Biathlon,Biathlon Men's 20 kilometres,Gold
69025,Emily LeSueur (Porter-),F,23.0,170.0,55.0,United States,USA,1996 Summer,1996,Summer,Atlanta,Synchronized Swimming,Synchronized Swimming Women's Team,Gold
69026,Aleksandr Leonidovich Lesun,M,28.0,185.0,74.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Modern Pentathlon,Modern Pentathlon Men's Individual,Gold
69058,Evelyne Leu,F,29.0,167.0,62.0,Switzerland,SUI,2006 Winter,2006,Winter,Torino,Freestyle Skiing,Freestyle Skiing Women's Aerials,Gold
69065,Kurt Leucht,M,25.0,,,Germany,GER,1928 Summer,1928,Summer,Amsterdam,Wrestling,"Wrestling Men's Bantamweight, Greco-Roman",Gold
69088,Melanie Leupolz,F,22.0,173.0,52.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Women's Football,Gold
69093,"William David Franz ""Bill"" Leushner",M,44.0,,,United States,USA,1908 Summer,1908,Summer,London,Shooting,"Shooting Men's Military Rifle, 200/500/600/800/900/1,000 Yards, Team",Gold
69096,Hans Leutenegger,M,32.0,181.0,90.0,Switzerland-1,SUI,1972 Winter,1972,Winter,Sapporo,Bobsleigh,Bobsleigh Men's Four,Gold
69111,Ambrogio Levati,M,26.0,,,Italy,ITA,1920 Summer,1920,Summer,Antwerpen,Gymnastics,Gymnastics Men's Team All-Around,Gold
69117,Amaury Raymond Leveaux,M,26.0,202.0,88.0,France,FRA,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Gold
69146,John Gustaf Hjalmar Levin,M,27.0,,,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Cycling,"Cycling Men's Road Race, Team",Gold
69152,Olga Sergeyevna Levina-Akopyan,F,31.0,176.0,63.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Women's Handball,Gold
69194,Carl Gustaf Sixtensson Lewenhaupt,M,32.0,,,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Equestrianism,"Equestrianism Men's Jumping, Team",Gold
69207,Bradley Alan Lewis,M,29.0,193.0,89.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Rowing,Rowing Men's Double Sculls,Gold
69209,Brian M. Lewis,M,25.0,170.0,72.0,United States,USA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
69210,"Frederick Carlton ""Carl"" Lewis",M,23.0,188.0,80.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 100 metres,Gold
69210,"Frederick Carlton ""Carl"" Lewis",M,23.0,188.0,80.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 200 metres,Gold
69210,"Frederick Carlton ""Carl"" Lewis",M,23.0,188.0,80.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
69210,"Frederick Carlton ""Carl"" Lewis",M,23.0,188.0,80.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's Long Jump,Gold
69210,"Frederick Carlton ""Carl"" Lewis",M,27.0,188.0,80.0,United States,USA,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 100 metres,Gold
69210,"Frederick Carlton ""Carl"" Lewis",M,27.0,188.0,80.0,United States,USA,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's Long Jump,Gold
69210,"Frederick Carlton ""Carl"" Lewis",M,31.0,188.0,80.0,United States,USA,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
69210,"Frederick Carlton ""Carl"" Lewis",M,31.0,188.0,80.0,United States,USA,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's Long Jump,Gold
69210,"Frederick Carlton ""Carl"" Lewis",M,35.0,188.0,80.0,United States,USA,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's Long Jump,Gold
69221,Denise Lewis,F,28.0,176.0,68.0,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's Heptathlon,Gold
69226,Frank Wyatt Lewis,M,23.0,,,United States,USA,1936 Summer,1936,Summer,Berlin,Wrestling,"Wrestling Men's Welterweight, Freestyle",Gold
69242,Lennox Claudius Lewis,M,23.0,194.0,100.0,Canada,CAN,1988 Summer,1988,Summer,Seoul,Boxing,Boxing Men's Super-Heavyweight,Gold
69253,"Randall Scott ""Randy"" Lewis",M,25.0,173.0,64.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Wrestling,"Wrestling Men's Featherweight, Freestyle",Gold
69255,Rudolph Ludewyk Lewis,M,24.0,,,South Africa,RSA,1912 Summer,1912,Summer,Stockholm,Cycling,"Cycling Men's Road Race, Individual",Gold
69259,"Steven Earl ""Steve"" Lewis",M,19.0,188.0,84.0,United States,USA,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 400 metres,Gold
69259,"Steven Earl ""Steve"" Lewis",M,19.0,188.0,84.0,United States,USA,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 4 x 400 metres Relay,Gold
69259,"Steven Earl ""Steve"" Lewis",M,23.0,188.0,84.0,United States,USA,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 4 x 400 metres Relay,Gold
69269,Mark Anthony Lewis-Francis,M,21.0,183.0,89.0,Great Britain,GBR,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
69275,Gustav Lexau,M,,,,Deutscher Schwimm Verband Berlin,GER,1900 Summer,1900,Summer,Paris,Swimming,Swimming Men's 200 metres Team Swimming,Gold
69288,Jason Edward Lezak,M,24.0,193.0,98.0,United States,USA,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold
69288,Jason Edward Lezak,M,28.0,193.0,98.0,United States,USA,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold
69288,Jason Edward Lezak,M,32.0,193.0,98.0,United States,USA,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Gold
69288,Jason Edward Lezak,M,32.0,193.0,98.0,United States,USA,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold
69300,Patrice Lhtellier,M,34.0,176.0,63.0,France,FRA,2000 Summer,2000,Summer,Sydney,Fencing,"Fencing Men's Foil, Team",Gold
69334,Donghua Li,M,29.0,162.0,56.0,Switzerland,SUI,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Pommelled Horse,Gold
69339,Li Duihong,F,26.0,158.0,51.0,China,CHN,1996 Summer,1996,Summer,Atlanta,Shooting,"Shooting Women's Sporting Pistol, 25 metres",Gold
69365,Li Hak-Son,M,22.0,160.0,56.0,North Korea,PRK,1992 Summer,1992,Summer,Barcelona,Wrestling,"Wrestling Men's Flyweight, Freestyle",Gold
69373,Li Ho-Jun,M,25.0,176.0,75.0,North Korea,PRK,1972 Summer,1972,Summer,Munich,Shooting,"Shooting Mixed Small-Bore Rifle, Prone, 50 metres",Gold
69397,Li Jianrou,F,27.0,160.0,55.0,China,CHN,2014 Winter,2014,Winter,Sochi,Short Track Speed Skating,Short Track Speed Skating Women's 500 metres,Gold
69420,Li Ju,F,24.0,164.0,53.0,China-1,CHN,2000 Summer,2000,Summer,Sydney,Table Tennis,Table Tennis Women's Doubles,Gold
69455,Li Na,F,16.0,162.0,47.0,China,CHN,2000 Summer,2000,Summer,Sydney,Diving,Diving Women's Synchronized Platform,Gold
69456,Li Na,F,31.0,177.0,67.0,China,CHN,2012 Summer,2012,Summer,London,Fencing,"Fencing Women's epee, Team",Gold
69459,Li Ning,M,20.0,164.0,58.0,China,CHN,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gymnastics Men's Floor Exercise,Gold
69459,Li Ning,M,20.0,164.0,58.0,China,CHN,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gymnastics Men's Rings,Gold
69459,Li Ning,M,20.0,164.0,58.0,China,CHN,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gymnastics Men's Pommelled Horse,Gold
69481,Li Shan,F,24.0,185.0,72.0,China,CHN,2004 Summer,2004,Summer,Athina,Volleyball,Volleyball Women's Volleyball,Gold
